code,partners
tuttyr1,ybttyr1:84:58 pcttyr1:68:0 bkctit1:66:0 abttyr1:62:0 whbtyr1:57:0 y01036:56:0 ruwtyr1:56:0 rivtyr1:55:0 whttyr1:55:0 tortyr1:53:5 bubtyr1:53:0 platyr1:52:0 rubtyr1:52:0 whttyr2:52:0 slbtyr1:52:0 agitit1:51:0 gawtyr2:51:0 masgna1:51:5 unstit1:51:0 paltyr5:50:0 rbctyr1:50:0 gryfly:50:0 nosfly1:50:0 amsfly1:50:0 whcela1:42:11 lalbru1:37:11 rucspa1:36:11
twbplo1,kenplo1:65:14 rucdot1:65:29 killde:63:14 semplo:63:29 casplo1:62:0 kitplo1:61:0 lirplo:61:0 corplo:60:0 wilplo:60:0 thbplo1:59:0 lobplo1:57:0 pipplo:57:0 grsplo:55:0 pielap1:55:0 blfdot1:55:0 rekdot1:55:0 hooplo2:54:0 lessap2:54:0 forplo1:54:0 oriplo1:53:0 rudtur:52:14 eurdot:52:0 whfplo2:50:0 lotlap1:50:0
twbwar1,palwar1:75:29 gobwar3:74:14 samwar1:70:0 citwar1:69:0 blcwar2:69:0 whlwar1:66:0 flawar1:65:14 rucwar1:64:0 gytwar1:60:0 gcrwar:60:43 gobwar1:60:0 thbwar2:57:0 whbwar2:57:0 rivwar1:56:0 hooyel1:54:0 burwar1:53:0 kenwar:52:0 whswar2:52:0 masyel2:52:0 thswar1:51:0 mouwar:51:0 hoowar:51:0 blpyel1:50:0 rucwar:50:0
twite1,eurlin1:81:68 redpol1:66:22 yemlin1:62:0 ankser2:61:0 plmfin1:58:1 reisee4:57:0 blesee1:57:0 bltcan1:57:0 fifser1:57:0 pinsis:56:0 asrfin1:56:0 bcrfin:56:0 reisee2:56:0 sthsee3:54:0 sthsee2:54:0 bhmfin1:54:2 gcrfin:54:0 yemser1:53:0 eursis:53:0 comcan:53:0 brrsee1:52:0 whtcan1:52:0 mouser2:52:0 snobun:52:6
twwbop1,magrif3:49:0 parrif1:44:0 magrif2:43:0 blbsic1:43:0 lbopar1:42:0 brosic1:41:0 rbopar1:41:0 carpar1:40:0 rbopar2:40:0 mbopar2:40:0 walsta2:40:0 blasic1:39:0 grsbop1:38:0 bbopar1:38:0 vicrif1:37:0 lawpar3:37:0 splast1:37:0 wbopar1:36:0 kospar1:36:0 kbopar1:36:0 gbopar2:36:0 wespar1:35:0 arfast1:35:0 prsast1:34:0
tylvan1,polvan1:59:67 comwoo1:57:0 larwoo1:54:0 srlwoo1:52:0 anghel1:52:0 malwoo1:51:0 gychel1:51:0 retvan1:50:0 whihel1:50:0 chfhel1:49:0 rubhel1:49:0 chbhel1:48:0 lafvan1:48:0 vadvan1:48:0 whhvan1:47:0 bwfshr1:47:0 rethel1:47:0 comnew1:45:0 resvan1:45:0 nuthat2:45:0 hobvan1:44:0 arcnew1:44:0 forrot2:44:33 warfly1:44:0
tylwar1,grewar3:75:62 lblwar1:69:0 comchi1:65:0 smowar1:65:0 humwar1:65:23 butwar1:65:0 arcwar3:64:0 brlwar1:64:0 grnwar1:64:8 caichi1:63:0 y00989:63:8 arcwar2:63:0 radwar1:63:0 duswar:62:0 blylew1:62:0 arcwar1:62:0 ibechi2:61:0 siclew1:61:0 parwar1:61:0 brwwar1:61:0 mouchi2:61:0 davlew1:61:0 yeswar1:61:0 webwar1:60:0
tyrmet1,virmet1:82:22 glopuf2:62:20 spehum1:57:14 butcor1:56:14 vitmet1:51:0 blamet1:47:0 scamet1:47:0 nebmet1:46:0 fitmet1:46:0 copmet1:45:0 ructho1:45:1 amtsun3:45:6 ortsun1:40:0 chbcor1:40:4 permet1:39:1 lotsyl1:39:2 webhum1:38:2 blhhum1:38:0 webhum3:38:0 weseme1:37:6 roysun1:36:0 lesvio1:36:2 blteme1:36:6 whbeme1:35:0
tyrwoo1,plbwoo1:79:83 plwwoo1:68:0 tawwoo1:62:0 rudwoo1:61:17 lotwoo4:60:0 amabaw1:59:0 whcwoo1:59:0 hofwoo2:59:0 nobwoo1:58:0 plawoo1:58:0 blbwoo1:58:0 spowoo1:56:0 parfog1:56:0 elewoo1:56:0 webwoo1:56:0 butwoo1:55:0 ocewoo1:55:0 chrwoo1:55:0 btfgle1:55:0 sptwoo1:55:0 brfgle1:54:0 cocwoo1:54:0 olbwoo1:54:0 pabtre1:54:0
ugawow1,bcwwar1:67:0 emlwar1:65:0 ijlwar1:64:0 phlwar1:64:0 weclew1:63:0 yetwow1:63:0 letwar1:63:0 rfwwar1:63:0 astwar2:62:0 eacwar1:62:0 klolew1:62:0 yevwar1:61:0 palwar5:61:0 lauwow1:61:0 ganlew1:61:0 davlew1:60:0 clalew1:60:0 grewar2:60:0 brwwar1:60:0 mouwar2:60:0 salwar1:59:0 harlew1:59:0 yebwar3:59:0 tilwar2:59:0
ultfly1,lipfly1:71:31 slbfly2:64:31 eupfly1:61:0 taifly1:61:8 mugfly:60:0 rebfly:60:0 narfly2:60:0 kasfly1:59:0 korfly1:58:0 semfly1:58:0 colfly1:58:0 sapfly1:58:0 snbfly1:57:0 slbfly1:57:0 rucfly1:57:0 rugfly1:55:0 rutfly5:55:0 bunfly1:54:0 rutfly6:54:0 lisfly1:52:0 narfly3:50:0 narfly1:50:0 butfly1:50:0 sumfly1:49:0 bawfly2:44:15 verfly4:32:15
ultgro1,glbgro1:80:34 bubgro1:61:3 bubgro2:60:0 blubun:54:6 blusee1:54:0 blbsee3:52:3 cbsfin:49:6 blbgra1:48:14 blugrb1:45:0 ructan1:43:3 whltan1:40:1 grysee1:39:3 yelgro:39:0 diatan1:39:9 purspi:38:17 blbgro2:37:0 varbun:37:0 crcgro:37:0 shicow:36:1 gobgro1:36:0 robbun1:36:0 robgro:36:0 bkhgro:36:0 vercar1:36:0
ultkin1,forkin1:65:0 bawkin1:64:0 chbkin1:61:0 lazkin1:60:0 nebkin1:60:0 beakin2:60:0 mickin4:59:0 mickin5:59:0 rulkin1:58:0 colkin9:57:0 packin1:56:0 colkin1:56:0 flbkin1:55:0 melkin1:55:0 tahkin1:55:0 colkin2:55:0 chakin2:53:0 rebkin2:53:0 cibkin1:53:0 blbkin3:53:0 somkin1:53:0 colkin17:52:0 sackin1:48:0 chbkin2:48:0
ulubus1,monbus1:66:0 gyhbus1:65:0 lagbus1:65:0 fibbus1:62:0 olibus1:56:0 bokmak1:53:0 blfbus1:52:0 focbus2:51:0 macbus2:51:0 dohbus1:48:0 subbus1:46:0 pifpuf1:42:0 ropbus1:42:0 labpuf1:41:0 luebus1:40:0 soubou1:39:0 brabus1:38:0 reepuf1:38:0 bkctch1:38:0 yebbou1:38:0 trobou2:37:0 gygbus1:37:0 pripuf1:37:0 norpuf1:37:0
unafly1,orcfly1:66:0 rorfly1:63:0 flafly2:61:0 brcfly1:61:0 greela:59:0 olcfly1:58:0 drbpyt1:57:0 bnbpyt1:57:0 pacela1:57:0 platyr2:57:0 fooela1:56:0 yecela1:56:0 whcela1:56:0 blbfly1:56:0 flapyt1:56:0 jamela1:56:0 graela3:55:0 dusfly:55:0 smbela1:54:0 bbttyr1:54:0 tartyr1:54:0 mouela1:54:0 cooela1:54:0 forela1:54:0
undant1,giaant1:68:50 mouant1:64:0 plbant1:64:0 scaant1:63:0 varant2:60:0 ocsant1:57:0 chcant2:57:50 sthant2:57:0 pabant1:55:0 rufant2:54:0 brbant1:53:0 jocant1:52:0 tawant3:52:0 stcant2:52:0 whlant2:51:0 samant1:51:0 eluant1:50:0 chnant1:50:0 rufant7:49:0 spbant1:48:0 thiant1:48:0 gynant1:47:0 cunant1:47:0 bicant3:46:0
undant2,bltant3:64:0 fulant1:57:0 bamant1:55:0 batant2:55:0 blgant2:54:0 uniant2:53:0 sooant1:53:100 cocant1:52:0 whsant2:52:0 wesant1:52:0 plwant1:52:0 goeant1:51:0 whlant1:51:0 soosla1:51:0 barant1:50:0 blaant1:50:0 uplant1:50:0 bicant4:50:0 amaant2:50:0 fasant1:49:0 whsant1:49:0 wsfeye1:49:0 natsla1:49:0 blaant4:49:0
undtin1,cintin1:70:38 yeltin1:69:0 bratin1:68:0 bartin2:68:0 thitin1:65:0 slbtin1:65:0 rustin1:64:0 blctin1:64:0 chotin1:64:0 gyltin1:63:0 reltin1:63:0 littin1:63:15 pabtin1:62:0 gretin1:59:31 vartin1:58:0 teptin1:57:0 brotin1:56:0 hootin1:55:0 whttin1:55:8 tattin1:53:0 higtin1:53:0 smbtin1:52:8 tabtin1:52:0 puntin1:51:0
uniant1,salant1:66:0 ashant1:65:0 whfant2:64:33 gryant1:61:0 leaant1:61:0 plaant1:61:33 plwant2:61:0 slaant1:59:0 risant1:59:0 batant3:58:0 lowant1:57:0 varant1:55:33 mocant1:55:0 stcant4:55:0 pacant:54:0 klaant1:54:0 peaant1:54:0 asbant1:53:0 wesant1:53:0 pltant1:53:0 ornant1:52:0 amasta1:52:0 bolsla1:52:0 natsla1:51:0
uniant2,batant2:68:0 cocant1:66:0 whsant2:64:0 blaant1:64:0 blgant2:64:0 linant1:61:0 plwant1:59:0 wesant1:59:0 blhant2:58:0 amaant2:57:0 soosla1:57:0 chaant1:57:0 blbant1:57:0 uplant1:56:0 barant1:56:0 natsla1:56:0 bacant2:55:0 varant1:55:0 goeant1:55:0 bolsla1:54:0 norsla1:54:0 bacant1:54:0 whlant1:53:0 mocant1:53:0 strtre1:41:40 chopoo1:38:40 paltan1:32:20
unibla2,yewbla2:78:26 paebla2:65:0 chcbla2:59:12 yehbla2:56:0 ausbla1:51:0 epaori4:50:17 shicow:50:32 gowcac1:50:0 schbla1:50:3 yesbla1:50:0 vefgra1:49:6 forbla1:49:0 rewbla:49:4 pammea1:48:0 resbla1:48:0 graori1:48:0 chobla1:48:0 graori3:48:0 cargra1:48:0 blaoro1:48:0 ecucac1:47:0 tasbla:47:0 whbbla2:47:0 brocow1:47:0
unicra1,madwor1:58:0 baerai1:57:0 relcra1:56:0 sllcra1:56:0 rubcra1:55:0 babcra1:55:0 whtcra1:54:17 gytrai1:54:0 blbcra1:53:17 whcwoo1:51:17 spocra2:51:0 bltcra1:50:0 sora:50:0 whtrai1:50:0 rourai1:50:0 nkurai1:50:0 ridrai1:49:0 rnwrai1:49:0 kinrai2:49:0 bubrai1:49:0 gycwor1:48:33 ruccra1:48:0 swirai1:48:0 weka1:48:0 spocra1:46:17
unifin1,slcsee1:56:0 pebfin1:55:0 trosee1:55:0 docsee1:54:0 plusee1:53:0 temsee1:53:0 chhtan1:53:0 soogra2:53:33 codfin1:52:0 batsee1:52:0 grysee1:52:0 parsee1:51:0 chtsee1:50:0 barbul1:50:0 absfin1:50:0 plcsee1:50:0 cowfin1:50:0 bkfgra:50:0 mosfin1:49:0 blbsee2:49:0 leabul1:49:0 dubsee1:49:0 btsfin1:48:0 whtsee1:48:0 sootyr1:46:33 shicow:37:17 saytan1:36:17
unijay1,stejay:67:50 bltjay1:60:25 mexjay3:58:0 dwajay1:57:0 issjay:53:0 cowscj1:52:0 whcjay2:51:0 blcjay2:50:0 azujay1:50:8 mexjay4:49:0 pubjay1:49:0 wooscj2:49:0 sabjay:48:0 flsjay:48:0 bucjay1:48:0 formag1:47:0 sitjay1:47:0 turjay1:47:0 viojay1:47:0 beajay1:46:0 yucjay1:45:0 ceymag1:45:0 azhjay1:43:17 lidjay1:42:0
uniswi1,seyswi1:60:0 mouswi2:59:0 phiswi1:57:0 ausswi1:56:0 y00731:55:0 masswi1:54:0 whrswi2:54:0 indswi1:53:0 volswi1:52:0 palswi1:52:0 marswi2:52:0 palswi2:50:0 monswi2:50:0 caiswi1:50:0 molswi3:49:0 marswi:45:0 blnswi1:42:0 himswi2:40:0 scaswi1:38:0 pygswi2:37:0 nyaswi1:35:0 anpswi:34:0 leaswi1:33:0 gloswi1:33:0
unitap1,magtap1:70:0 roctap1:66:0 diatap2:65:0 nebtap1:62:0 mertap1:61:0 upmtap1:60:0 platap1:60:0 chutap2:60:0 mattap1:60:0 pertap1:60:0 viltap1:59:0 moctap1:59:0 brrtap1:58:0 stitap1:57:0 samtap1:57:0 tritap1:57:0 bratap1:56:0 puntap1:56:0 blatap2:56:0 cartap1:55:0 diatap1:55:0 miltap1:54:0 partap4:54:0 tsctap1:54:0
unitre1,stbtre1:68:0 blbtre1:64:0 stctre1:61:0 strtre1:60:0 rubtre1:59:0 flatre1:59:0 perrec1:59:0 samfog1:57:0 ducfog1:57:0 rudwoo1:56:0 obfgle3:55:0 bolrec1:55:0 wcfgle1:54:0 parfog1:54:0 rnfgle1:54:0 perfog1:54:0 ccfgle2:53:0 wefgle1:53:0 rufcac2:53:0 btfgle1:52:0 hofwoo2:52:0 citwoo1:52:0 brfgle1:51:0 pabtre1:51:0
uniwoo1,rebwoo1:60:0 babwoo1:58:0 blbwoo1:45:100 citwoo1:39:0 stbwoo1:35:0 whtwoo1:34:0 plawoo1:34:0 hofwoo2:34:0 nobwoo1:32:0 amabaw1:32:0 ccfgle2:32:0 stctre1:32:0 tyrwoo1:31:0 butfog4:31:0 butwoo1:31:0 mouwoo1:31:0 plwwoo1:30:0 pabtre1:30:0 ducfog1:30:0 plbwoo1:30:0 samfog1:30:0 rufgle1:29:0 perfog1:29:0 btfgle1:29:0
unstit1,agitit1:66:0 whbtyr1:56:0 whttyr2:56:0 paltyr2:55:0 paltyr5:54:0 jelcht1:54:0 rbctyr1:54:0 gybfly1:54:0 pattyr2:54:0 paltyr4:54:0 ruwtyr1:53:0 greela1:53:0 pictyr1:53:0 y01036:52:0 rinant2:52:0 leafly1:52:0 whttyr1:52:0 gocspa1:52:0 boptyr1:51:0 hamfly:51:0 lewtyr1:51:0 tacpyt1:51:0 bubtyr1:51:0 ybttyr1:51:0
upcwar1,oltwar1:72:17 eaowar1:69:35 sykwar2:65:26 grewhi1:57:13 cvswar1:51:0 eurwar1:51:0 blrwar1:51:0 marwar3:51:0 ictwar1:51:0 weowar1:51:0 melwar1:50:0 sedwar1:48:0 hirwar1:48:0 aquwar1:48:0 maswar1:47:0 mouwar1:47:0 boowar1:46:0 subbrw1:44:0 barwar2:44:0 leswar1:44:0 turwar1:42:0 miller:42:0 grswar2:42:0 orrwar1:42:0 thbwar1:41:9
uplant1,plwant1:68:0 varant1:66:100 wesant1:66:0 natsla1:65:0 norsla1:63:0 mocant1:63:0 soosla1:62:0 bolsla1:62:0 whsant2:61:0 plasla1:60:0 satant1:59:0 amaant2:59:0 blgant2:59:0 rucant1:57:0 asbant1:57:0 cinant1:57:0 uniant2:56:0 dutant2:56:0 chaant1:56:0 blaant1:56:0 barant1:56:0 batant2:56:0 plaant1:55:0 bltant1:55:0
uplbuz1,combuz6:79:31 rolhaw:78:23 lolbuz1:78:23 combuz1:69:18 ruthaw1:62:0 ferhaw:62:1 rethaw:62:0 jacbuz1:60:0 combuz9:59:3 augbuz2:59:0 galhaw1:59:0 madbuz1:58:0 goleag:58:1 gureag1:58:0 renbuz1:57:0 blahar1:56:0 shthaw:56:0 moubuz2:56:0 ayheag1:56:0 afrhae1:55:0 swahaw:55:0 socbuz1:55:0 weteag1:55:0 whthaw1:53:0
uplgoo1,ashgoo1:75:32 ruhgoo1:75:44 kelgoo1:61:13 cacgoo1:54:0 bargoo:54:2 tunbeg1:52:0 rebgoo1:52:0 pifgoo:51:0 brant:51:0 andgoo1:51:2 lwfgoo:50:0 empgoo:50:3 hawgoo:50:0 cangoo:49:0 buwgoo1:49:0 gwfgoo:48:0 manduc1:48:0 bahgoo:47:0 gragoo:47:4 origoo1:45:0 snogoo:45:1 taibeg1:44:0 swagoo1:43:0 parshe1:43:0
uplpip1,oripip1:72:75 strpip1:69:0 parpip1:69:0 corpip1:67:0 sprpip:67:0 helpip1:66:0 sogpip1:66:0 shbpip1:66:0 nilpip1:65:0 auspip3:65:0 malpip1:65:0 woopip1:64:0 buspip1:63:0 lobpip1:63:0 lolpip1:63:0 retpip:63:25 tawpip1:63:0 watpip1:63:0 ricpip1:63:0 afrpip1:62:0 shtpip1:62:0 blypip1:62:0 amepip2:61:0 chapip1:61:0
uplsan,lesyel:62:33 litcur:57:0 killde:55:9 wilsni1:55:9 pagplo:55:19 lotsti:54:0 surfbi:53:0 sposan:53:9 soasni2:53:0 gresni1:52:0 comsni:52:2 brtcur:52:0 pecsan:51:0 litsti:51:0 baisan:51:0 wesmea:51:14 whimbr5:51:0 greyel:51:5 eurcur:51:0 marsan:50:0 woosan:50:0 pursan:50:0 comsan:50:0 latsni1:50:0
upmtap1,pertap1:72:0 stitap1:71:0 samtap1:70:0 platap1:69:0 diatap2:68:0 spitap2:67:0 brrtap1:65:0 cartap1:64:0 roctap1:63:0 ecutap1:63:0 martap1:63:0 mertap1:62:0 magtap1:61:0 unitap1:60:0 tritap1:60:0 mattap1:59:0 moctap1:59:0 chotap1:59:0 dustap1:59:0 viltap1:59:0 nartap2:58:0 partap2:58:0 partap1:58:0 chutap2:57:0
uraowl1,tawowl1:89:65 brdowl:70:12 grgowl:68:13 himowl1:66:1 mowowl1:64:0 rubowl2:63:0 spoowl:62:0 rulowl1:61:0 fulowl1:61:0 afwowl1:60:1 chaowl1:59:0 brwowl1:57:0 spwowl1:56:0 borowl:55:2 powowl1:55:0 speowl2:54:0 motowl:54:0 grhowl:54:0 koesco1:53:0 barowl13:53:0 persco1:52:0 swfowl1:52:0 combuz1:52:2 eurspa1:52:2
usabul1,tingre1:67:0 yesbul1:62:0 cabgre1:59:0 caogre1:57:0 norbro1:56:0 whtgre1:55:0 fisgre1:55:0 leaflo1:55:0 gyogre1:54:0 terbro1:54:0 gyhgre1:54:0 toogre1:53:0 ictgre1:52:0 sohbul1:51:0 paogre1:51:0 xavgre1:51:0 blcbul1:50:0 baugre1:50:0 rewbul:49:0 easbeg1:49:0 combul2:49:0 ashbul1:48:0 yevbul1:48:0 revbul:48:0
usathr1,abythr1:69:0 afrthr1:66:0 olithr2:66:0 whtthr1:66:0 karthr1:63:0 whcthr1:63:0 blhthr1:63:0 marthr2:63:0 lawthr1:63:0 blbthr1:63:0 whnrob1:61:0 chbthr2:61:0 islthr24:61:0 abethr1:61:0 pavthr1:60:0 rubthr1:60:0 crbthr1:60:0 forthr1:59:0 eurbla2:59:0 izuthr1:59:0 ecuthr1:58:0 bkbthr3:58:0 chithr1:58:0 prithr1:58:0
usawea1,yecwea1:66:0 prewea1:64:0 forwea1:62:0 brcwea1:61:0 bknwea2:60:0 bkcwea1:60:0 olhwea1:58:0 clawea1:57:0 strwea1:54:0 nelwea1:54:0 yemwea1:54:0 bagwea1:54:0 bawwea1:54:0 weywea1:54:0 spewea1:52:0 blbwea1:52:0 slbwea1:52:0 berwea2:52:0 banwea1:51:0 loawea1:51:0 mabwea1:50:0 afmwea:50:0 gobwea1:49:0 lesmaw1:49:0
uswowl1,nswowl:66:0 bufowl1:62:0 crpowl:56:0 supowl1:55:0 lowowl1:55:0 afbowl1:55:0 capowl1:55:0 borowl:55:0 susowl2:55:0 colowl1:53:0 pesowl1:53:0 amapyo1:53:0 misowl1:53:0 susowl1:53:0 brwowl1:53:0 pepowl1:53:0 leapyo1:53:0 anpowl1:53:0 ryusco1:53:0 junowl1:52:0 aupowl1:52:0 phsowl1:52:0 besowl:52:0 asbowl1:52:0
uvbsun1,vitsun1:67:0 wvbsun1:61:0 ancsun1:60:0 kvbsun1:59:0 bansun1:59:0 pltsun2:58:0 retsun3:58:0 plasun1:57:0 mobsun1:57:0 grnsun1:55:0 newsun2:54:0 pltsun3:54:0 prisun2:54:0 reisun2:53:0 mdcsun1:52:0 miosun2:52:0 plbsun1:52:0 bansun3:50:0 edcsun3:50:0 ligsun2:50:0 ndcsun2:49:0 miosun3:49:0 hansun1:49:0 mocsun2:49:0
vabtyr1,chabrt1:70:0 ciftyr1:69:0 sobtyr2:68:0 spbtyr1:68:0 anbtyr1:67:0 rultyr1:66:0 slcfly1:65:50 yegtyr1:64:0 ecutyr1:63:0 moctyr2:63:0 bahtyr1:63:0 mfbtyr1:63:0 alatyr1:63:0 subtyr1:63:17 rubtyr1:62:0 saptyr1:62:0 olgtyr1:61:0 migtyr1:60:0 oustyr1:59:0 bartyr1:59:0 blftyr1:59:0 vebtyr2:59:0 restyr1:57:0 sdmtyr2:57:0 brcvir1:49:17 gcrwar:49:17
vadvan1,polvan1:68:100 lafvan1:62:0 hobvan1:55:0 whhvan1:54:0 chavan2:52:0 gychel1:51:0 whihel1:50:0 chfhel1:49:0 anghel1:49:0 rubhel1:49:0 warfly1:48:0 tylvan1:48:0 chbhel1:47:0 rethel1:47:0 malwoo1:46:0 sibvan1:45:0 larwoo1:45:0 comwoo1:45:0 bwfshr2:42:0 bluvan3:42:0 srlwoo1:41:0 mabphi2:41:0 bervan1:41:0 bwfshr1:40:0
vahsun1,putsun3:75:29 cotsun2:69:21 blksun1:64:4 crbsun2:63:4 pursun3:58:0 eacsun1:58:8 pltsun2:57:17 ndcsun2:53:0 edcsun3:53:0 magsun1:53:0 splsun2:53:0 wecsun1:53:4 tinsun2:52:0 copsun2:52:0 pursun4:51:4 gntsun1:51:0 fotsun1:51:0 palsun2:51:0 pubsun4:51:0 amesun2:50:4 olbsun3:50:4 pemsun2:50:0 morsun2:50:0 butsun2:50:0
vanfly1,leafly2:64:0 melfly1:63:0 molfly1:63:0 ochfly1:62:0 samfly1:62:0 brbfly1:61:0 satfly1:61:0 biafly1:60:0 pohfly1:60:0 stbfly1:57:0 palfly3:57:0 resfly1:53:0 papfly1:52:0 shifly1:51:0 chtfly1:51:0 afcfly1:51:0 spemon1:50:0 bhcfly1:49:0 rarmon1:46:0 blamon1:46:0 chbmon1:46:0 rucmon1:46:0 slamon1:45:0 frnmon1:45:0
vanscr1,dusscr1:60:0 melscr1:59:0 micscr1:57:0 bncbrt1:56:0 dusscr3:55:0 rebbrt1:54:0 orfscr1:54:0 bkbbrt1:53:0 watbrt1:53:0 negscr1:52:0 ausbrt1:51:0 maleo1:47:0 tabscr1:43:0 nicscr1:40:0 molscr1:31:0 mallee1:28:0
varant1,soosla1:80:35 plasla1:74:18 wesant1:69:12 bolsla1:69:6 norsla1:66:0 natsla1:66:0 chaant1:65:0 barant1:64:0 blbant1:64:0 amaant2:63:0 uplant1:63:6 stbant1:62:0 bacant2:61:0 plwant1:61:0 mocant1:60:0 rucant1:59:0 colant2:58:0 ruwant2:58:0 plaant1:58:6 whsant2:57:0 bkcant2:57:0 blaant1:56:0 dusant1:56:0 blgant2:56:0 whwbec1:51:18
varant2,plbant1:66:0 mouant1:66:0 scaant1:65:0 giaant1:65:0 ocsant1:63:0 brbant1:62:0 eluant1:61:0 tawant3:60:0 rufant7:60:0 undant1:60:0 sthant2:59:0 rufant2:58:0 samant1:58:0 chnant1:57:0 chcant2:57:0 jocant1:56:0 cunant1:56:0 gynant1:54:0 ocfant1:53:0 pabant1:52:0 watant1:52:0 yebant1:52:0 bayant1:51:0 cheant2:51:0
varbun,indbun:77:29 blugrb1:67:26 lazbun:64:7 paibun:59:11 robbun1:51:1 houfin:50:11 blubun:46:4 blusee1:45:0 orbbun1:44:0 houspa:44:2 dickci:43:0 cantow:43:0 grtcha1:43:0 recfin1:43:2 glbgro1:42:0 rebcha1:42:0 blbgra1:41:1 robgro:41:0 robcha2:40:0 olispa:40:0 belvir:39:0 whcsee2:39:3 rottan1:39:0 wesblu:38:0
varcha1,varcha3:90:56 ruhcha1:71:19 ruvcha1:69:19 chwcha1:68:0 specha3:68:6 specha2:67:0 specha4:66:0 grhcha1:65:0 bubcha1:65:0 whbcha1:64:0 chacha1:64:0 colcha1:61:0 rubcha1:59:0 placha:59:0 wemcha1:57:0 batgua1:54:0 beagua1:53:0 andgua1:52:0 baugua1:51:0 siwgua1:49:0 noccur1:48:0 rumgua1:47:0 caugua1:47:0 chbgua1:43:0
varcha3,varcha1:90:90 ruhcha1:53:0 chwcha1:52:0 whbcha1:49:0 specha3:48:10 grhcha1:47:0 specha2:47:0 ruvcha1:47:0 specha4:46:0 placha:46:0 rubcha1:45:0 bubcha1:44:0 colcha1:44:0 chacha1:44:0 wemcha1:41:0 rumgua1:35:0 andgua1:34:0 beagua1:33:0 siwgua1:31:0 baugua1:30:0 batgua1:28:0 blagua1:28:0 refgua1:27:0 higgua1:26:0
vardwk1,vardwk11:61:0 varkin1:61:33 vardwk9:59:0 vardwk6:57:0 vardwk8:56:0 inbkin2:54:0 afpkin1:53:0 azukin1:49:0 bkbkin1:49:0 phikin1:47:33 nosdwk1:47:0 whbkin1:47:0 malkin2:46:0 rubkin1:46:0 malkin1:46:0 dwakin1:45:0 comkin1:44:0 litkin1:44:0 sulkin1:44:0 shbkin1:43:0 blekin1:42:0 biskin1:41:0 norsik1:40:0 bubpak1:39:33
vardwk11,vardwk9:72:0 vardwk6:68:0 varkin1:66:0 vardwk8:65:0 vardwk1:61:0 nosdwk1:57:0 bkbkin1:55:0 inbkin2:54:0 azukin1:53:0 dwakin1:51:0 afpkin1:50:0 phikin1:50:0 litkin1:49:0 norsik1:48:0 sulkin1:47:0 silkin1:47:0 malkin1:47:0 whbkin1:46:0 malkin2:46:0 rubkin1:45:0 shbkin1:45:0 biskin1:45:0 cibkin1:43:0 comkin1:43:0
vardwk6,vardwk11:68:0 vardwk9:67:0 vardwk8:67:0 azukin1:61:100 varkin1:59:0 vardwk1:57:0 inbkin2:55:0 nosdwk1:55:0 bkbkin1:53:0 dwakin1:50:0 norsik1:50:0 silkin1:49:0 litkin1:48:0 afpkin1:48:0 phikin1:46:0 malkin2:45:0 sulkin1:45:0 malkin1:44:0 whbkin1:44:0 shbkin1:44:0 rubkin1:44:0 comkin1:43:0 biskin1:42:0 cibkin1:42:0
vardwk8,vardwk6:67:0 vardwk11:65:0 vardwk9:63:0 varkin1:63:0 inbkin2:58:0 vardwk1:56:0 nosdwk1:55:0 azukin1:50:0 bkbkin1:50:0 litkin1:50:0 norsik1:48:0 silkin1:47:0 malkin1:47:0 afpkin1:47:0 biskin1:47:0 dwakin1:46:0 shbkin1:46:0 whbkin1:46:0 malkin2:44:0 comkin1:44:0 rubkin1:44:0 phikin1:43:0 sulkin1:42:0 blekin1:42:0
vardwk9,vardwk11:72:0 varkin1:68:0 vardwk6:67:0 vardwk8:63:0 nosdwk1:59:0 vardwk1:59:0 inbkin2:57:0 bkbkin1:57:0 azukin1:52:0 norsik1:51:0 silkin1:51:0 phikin1:50:0 afpkin1:49:0 dwakin1:49:0 litkin1:48:0 sulkin1:48:0 malkin2:47:0 biskin1:45:0 rubkin1:45:0 cibkin1:45:0 malkin1:45:0 whbkin1:44:0 comkin1:44:0 blekin1:44:0
varfai1,varfai5:93:69 lovfai1:67:0 blbfai1:64:5 rewfai1:62:3 supfai1:60:11 splfai1:60:6 pucfai2:59:0 whwfai1:59:3 whsfai1:52:0 rebfai1:49:1 walfai1:47:0 empfai1:46:0 varsit8:43:0 jacwin1:42:0 cargra2:41:0 grygra1:41:0 kalgra1:40:0 shtgra1:40:0 souemu1:40:0 strgra2:39:0 rusgra1:39:0 strgra4:39:0 malemu1:38:0 eyrgra1:37:0
varfai5,varfai1:93:47 supfai1:84:43 whwfai1:54:1 blbfai1:54:1 rewfai1:54:2 splfai1:50:1 pucfai2:49:0 lovfai1:47:1 whsfai1:45:0 rebfai1:44:3 empfai1:38:0 souemu1:30:0 rucemu1:29:0 malemu1:29:0 whbscr1:28:1 broger1:26:1 walfai1:25:0 strtho1:25:0 orcfai1:23:0 strgra4:22:0 strgra2:22:0 rusgra1:22:0 dusgra1:21:0 kalgra1:21:0
